"year.index","mean","sd","X2.5.","X97.5.","Rhat","n.eff","year","Source","Region"
7,0.339506172839506,NA,NA,NA,NA,NA,2009,"Observed","Africa"
8,0.569143932267168,NA,NA,NA,NA,NA,2010,"Observed","Africa"
9,0.694903581267218,NA,NA,NA,NA,NA,2011,"Observed","Africa"
10,0.557446808510638,NA,NA,NA,NA,NA,2012,"Observed","Africa"
11,0.528405201916496,NA,NA,NA,NA,NA,2013,"Observed","Africa"
12,0.540372670807453,NA,NA,NA,NA,NA,2014,"Observed","Africa"
13,0.540092776673294,NA,NA,NA,NA,NA,2015,"Observed","Africa"
14,0.484722222222222,NA,NA,NA,NA,NA,2016,"Observed","Africa"
15,0.414414414414414,NA,NA,NA,NA,NA,2017,"Observed","Africa"
16,0.430067314884069,NA,NA,NA,NA,NA,2018,"Observed","Africa"
17,0.264550264550265,NA,NA,NA,NA,NA,2019,"Observed","Africa"
18,0.17910447761194,NA,NA,NA,NA,NA,2020,"Observed","Africa"
19,0.198042168674699,NA,NA,NA,NA,NA,2021,"Observed","Africa"
20,0.169821525148729,NA,NA,NA,NA,NA,2022,"Observed","Africa"
21,0.167986425339367,NA,NA,NA,NA,NA,2023,"Observed","Africa"
22,0.181882519462137,NA,NA,NA,NA,NA,2024,"Observed","Africa"
1,0.413338411809959,0.0839938328578031,0.259939882001208,0.587175455677387,1.0014058158682,2700,2003,"anti-logit Year eff","Africa"
2,0.42397313408853,0.0824016360505452,0.268882979918863,0.587464330219062,1.00084172130512,4500,2004,"anti-logit Year eff","Africa"
3,0.368338804937778,0.0819869058758329,0.221131364830693,0.54225244189355,1.0009843747695,4500,2005,"anti-logit Year eff","Africa"
4,0.415355008590626,0.0898204327243441,0.247108620503399,0.594751277831497,1.00192491157625,1600,2006,"anti-logit Year eff","Africa"
5,0.448781142527106,0.0891673392049817,0.28118833374524,0.62568881119117,1.00141136261613,2700,2007,"anti-logit Year eff","Africa"
6,0.582161440413588,0.0859364058462293,0.412217110011642,0.743070056669746,1.00185435651178,1700,2008,"anti-logit Year eff","Africa"
7,0.559602151706054,0.081867760146613,0.398375160551239,0.71583802913367,1.00330647969086,760,2009,"anti-logit Year eff","Africa"
8,0.540603244397803,0.0834441287555523,0.377564530502868,0.702583213002729,1.0013275068224,3000,2010,"anti-logit Year eff","Africa"
9,0.771768686449193,0.0570398432911088,0.645629952724428,0.868726182318465,1.0009155285594,4500,2011,"anti-logit Year eff","Africa"
10,0.743097698651285,0.0641921641561708,0.600355120534866,0.853769923978139,1.00350734309743,710,2012,"anti-logit Year eff","Africa"
11,0.657243138904929,0.0744591317558872,0.502528388815775,0.791430106014809,1.00093835599266,4500,2013,"anti-logit Year eff","Africa"
12,0.743339847682849,0.0643357362481571,0.603357380206615,0.855225454907464,1.00074127837729,4500,2014,"anti-logit Year eff","Africa"
13,0.720718373866206,0.0669039503300154,0.575009994547343,0.837208515828504,1.00191505676728,1600,2015,"anti-logit Year eff","Africa"
14,0.698995129597781,0.072110405515176,0.548523247209409,0.825317567529105,1.00216799409272,1700,2016,"anti-logit Year eff","Africa"
15,0.622288091099679,0.0781901315414636,0.462910471635906,0.765120411764141,1.00095163619785,4500,2017,"anti-logit Year eff","Africa"
16,0.559122151870124,0.0793294192533942,0.404513048255305,0.710572587774378,1.00174739961642,1900,2018,"anti-logit Year eff","Africa"
17,0.371555127685054,0.0750395995413492,0.23537693224195,0.524861368109881,1.00227499884127,1200,2019,"anti-logit Year eff","Africa"
18,0.275262398145991,0.068071781405971,0.156735805251653,0.41798585588271,1.00222212757896,1300,2020,"anti-logit Year eff","Africa"
19,0.327337197355869,0.0745732343762946,0.193956136288036,0.483574114473877,1.00175886479978,1800,2021,"anti-logit Year eff","Africa"
20,0.266034573989801,0.0651684345631614,0.15420995873451,0.408359964953915,1.0009019482781,4500,2022,"anti-logit Year eff","Africa"
21,0.309058311718703,0.0697526780407719,0.18688634017794,0.460386185714744,1.0015276969042,2300,2023,"anti-logit Year eff","Africa"
22,0.268433292052853,0.0666425645267043,0.151501648891496,0.413012490541642,1.00209021545338,1400,2024,"anti-logit Year eff","Africa"
1,0.568726488941919,0.0545347346959636,0.463325988134771,0.671969658168702,1.00236364730667,1200,2003,"MM.p.uw","Central Africa"
2,0.589906071519521,0.0502985072844266,0.491500184002139,0.686518728792884,1.00101249565481,4500,2004,"MM.p.uw","Central Africa"
3,0.493406677038672,0.0619345091099799,0.371281100403568,0.611808541031892,1.00082932462869,4500,2005,"MM.p.uw","Central Africa"
4,0.43479815839248,0.0732045058228675,0.291293704114794,0.572880120013173,1.00214536639264,2200,2006,"MM.p.uw","Central Africa"
5,0.57838639040292,0.0676123725928627,0.440800795841514,0.708835578972001,1.00226435197866,1300,2007,"MM.p.uw","Central Africa"
6,0.675458234481839,0.0411170148822524,0.5870394379039,0.751423936661085,1.00347794395918,710,2008,"MM.p.uw","Central Africa"
7,0.689112230818737,0.0515970606828326,0.585123765625568,0.7854586264995,1.00094972640037,4500,2009,"MM.p.uw","Central Africa"
8,0.676795828110334,0.0434770255668628,0.587075714560709,0.760982753338764,1.00107004321976,4500,2010,"MM.p.uw","Central Africa"
9,0.773904252222183,0.032272441397194,0.704401641992306,0.831383500484985,1.00159890065558,2100,2011,"MM.p.uw","Central Africa"
10,0.808928629375424,0.0319104386827157,0.736664816498788,0.86387159409411,1.00193609717314,1600,2012,"MM.p.uw","Central Africa"
11,0.75080527419963,0.0451261675277694,0.65743259449745,0.831031119056094,1.00118736575266,3800,2013,"MM.p.uw","Central Africa"
12,0.818475803876625,0.0364433152697212,0.736554138669835,0.87768881266029,1.00097132448955,4500,2014,"MM.p.uw","Central Africa"
13,0.815154241966295,0.0503583697630304,0.699913459030753,0.89338244483384,1.00143525527657,2600,2015,"MM.p.uw","Central Africa"
14,0.766156309464428,0.0581269870159034,0.63692684788237,0.861006976782672,1.00100762551858,4500,2016,"MM.p.uw","Central Africa"
15,0.698537351343177,0.0623958238542352,0.566767631895038,0.803972592061495,1.00067551416114,4500,2017,"MM.p.uw","Central Africa"
16,0.789027177581438,0.0504323031901134,0.680869129445537,0.872134110657178,1.00144354085619,2600,2018,"MM.p.uw","Central Africa"
17,0.710021268673051,0.0692278856664643,0.563103533601287,0.829316755883049,1.00078101339718,4500,2019,"MM.p.uw","Central Africa"
18,0.466855403363247,0.0740741528318144,0.317159644878351,0.609026418972924,1.00208269948513,1400,2020,"MM.p.uw","Central Africa"
19,0.598272665289169,0.0698039353775292,0.452744358971232,0.722303489054465,1.00088323311606,4500,2021,"MM.p.uw","Central Africa"
20,0.542397003780746,0.0669310749339537,0.405115445899054,0.66753344154012,1.00084309742233,4500,2022,"MM.p.uw","Central Africa"
21,0.554017460894102,0.0701068611850482,0.412751539735576,0.690651530122821,1.00115971073683,4000,2023,"MM.p.uw","Central Africa"
22,0.495159423010646,0.0763355594362748,0.343831887200872,0.641128585716608,1.00238565272669,1200,2024,"MM.p.uw","Central Africa"
1,0.356812345608093,0.0499869509279776,0.260423301140003,0.45594361152733,1.00307886871883,830,2003,"MM.p.uw","Eastern Africa"
2,0.428071493179133,0.0445836355757835,0.340844691680655,0.513864256627324,1.00096038125673,4500,2004,"MM.p.uw","Eastern Africa"
3,0.347052057809275,0.0464579503839064,0.256888073323034,0.438569819008372,1.00270555283704,980,2005,"MM.p.uw","Eastern Africa"
4,0.51386354844958,0.0435104567862815,0.425150694461033,0.596543017104471,1.00071920617506,4500,2006,"MM.p.uw","Eastern Africa"
5,0.379309673139504,0.0474776124465278,0.285669544682287,0.471076623345202,1.00158494730046,2200,2007,"MM.p.uw","Eastern Africa"
6,0.455487736692632,0.0451410136380942,0.367359348362236,0.54291140353263,1.00235057704935,1300,2008,"MM.p.uw","Eastern Africa"
7,0.408363384792519,0.0420291368538561,0.326564988906674,0.490563957429797,1.00144207743499,2600,2009,"MM.p.uw","Eastern Africa"
8,0.556779817680838,0.0362315538258164,0.48429698056671,0.62789061451698,1.0040142053494,600,2010,"MM.p.uw","Eastern Africa"
9,0.707386319706903,0.0272132639613014,0.651895921152144,0.758951983992307,1.00132744854472,3000,2011,"MM.p.uw","Eastern Africa"
10,0.587092339288083,0.0254474342224155,0.537223565881608,0.636252270890922,1.00268308552358,990,2012,"MM.p.uw","Eastern Africa"
11,0.600444064699909,0.0304305901137288,0.54072828079318,0.660452704218379,1.00177947169784,1800,2013,"MM.p.uw","Eastern Africa"
12,0.561156540810821,0.0355938072670414,0.49147941856124,0.630162949280345,1.00098675480294,4500,2014,"MM.p.uw","Eastern Africa"
13,0.541457189030514,0.0346522355788786,0.474480724029666,0.609747822001669,1.00075016097554,4500,2015,"MM.p.uw","Eastern Africa"
14,0.43112594894392,0.0382950952708994,0.35691456455072,0.508973038109118,1.00074019385746,4500,2016,"MM.p.uw","Eastern Africa"
15,0.369910900711659,0.0364101597689082,0.299708480896818,0.441935760040327,1.00127609057301,3300,2017,"MM.p.uw","Eastern Africa"
16,0.435120842173361,0.031586834138626,0.373916532779161,0.497310741400539,1.00382422894163,640,2018,"MM.p.uw","Eastern Africa"
17,0.29186856180229,0.0342148329413438,0.227441121890214,0.361452072811021,1.00153701027691,2300,2019,"MM.p.uw","Eastern Africa"
18,0.294900494806474,0.0420432685820608,0.21582953470139,0.379325588889216,1.00095489016921,4500,2020,"MM.p.uw","Eastern Africa"
19,0.292884139647595,0.0448712588978813,0.210667176703426,0.384976597437283,1.00075829530167,4500,2021,"MM.p.uw","Eastern Africa"
20,0.278759225481941,0.0340936998236193,0.214885457682123,0.345980807991288,1.00114311381936,4200,2022,"MM.p.uw","Eastern Africa"
21,0.272265207025823,0.0310981134382413,0.21419741898673,0.334347598787935,1.00078040197192,4500,2023,"MM.p.uw","Eastern Africa"
22,0.304948759662769,0.03548603548984,0.237618974313612,0.376727179677383,1.00317782876308,800,2024,"MM.p.uw","Eastern Africa"
1,0.423754404773025,0.0752455949955021,0.274214373098224,0.569348857466814,1.00735857523801,300,2003,"MM.p.uw","Southern Africa"
2,0.409694479707016,0.07021222656601,0.269969428002951,0.539660805562875,1.0012776318881,3300,2004,"MM.p.uw","Southern Africa"
3,0.544171191919149,0.0636637139447976,0.413920445501459,0.662783495360591,1.00168865852118,2000,2005,"MM.p.uw","Southern Africa"
4,0.387857009539201,0.0736219515455718,0.241615994137221,0.529391300155104,1.00071254762671,4500,2006,"MM.p.uw","Southern Africa"
5,0.402092447776215,0.0651717376111156,0.276736758449836,0.524693602678127,1.00388053786691,740,2007,"MM.p.uw","Southern Africa"
6,0.447928417907253,0.0661611958042445,0.316630990413397,0.575720150570104,1.00114012002049,4200,2008,"MM.p.uw","Southern Africa"
7,0.423963998364437,0.0589157386489202,0.307923870827346,0.535155974266676,1.00110162761554,4500,2009,"MM.p.uw","Southern Africa"
8,0.500363552549156,0.0540500980495157,0.388669863970555,0.604372872038432,1.00161975257607,2100,2010,"MM.p.uw","Southern Africa"
9,0.60736947558987,0.0474332020451368,0.509706363126737,0.696363232496768,1.00084008375421,4500,2011,"MM.p.uw","Southern Africa"
10,0.54191289181622,0.05089711420529,0.439240370296993,0.634863660468448,1.00104123334734,4500,2012,"MM.p.uw","Southern Africa"
11,0.483114200967048,0.0508947903272492,0.379987414111352,0.579403746039007,1.00158484370463,2200,2013,"MM.p.uw","Southern Africa"
12,0.516936848511351,0.0497410595969296,0.412099655287742,0.611164725198328,1.00066537915649,4500,2014,"MM.p.uw","Southern Africa"
13,0.560416591853184,0.0425665317862904,0.471955920198858,0.639293435003189,1.00099325324381,4500,2015,"MM.p.uw","Southern Africa"
14,0.554711896311079,0.040157239224436,0.474388469582568,0.630542701763964,1.00504841892337,460,2016,"MM.p.uw","Southern Africa"
15,0.531664304630564,0.0443727322515373,0.438877346560869,0.61438932454829,1.00601154867036,380,2017,"MM.p.uw","Southern Africa"
16,0.400360523183994,0.0264417040596521,0.347896351017601,0.452951551161511,1.00215266647291,1300,2018,"MM.p.uw","Southern Africa"
17,0.322678854431743,0.029629720053573,0.264388361795452,0.380859350898392,1.00339752507505,740,2019,"MM.p.uw","Southern Africa"
18,0.263548204267368,0.0267071373681054,0.21189422250714,0.315053878170883,1.00457414264239,510,2020,"MM.p.uw","Southern Africa"
19,0.26096535847372,0.0335307229964204,0.196649299905818,0.327170044037625,1.00267386391109,1000,2021,"MM.p.uw","Southern Africa"
20,0.206519953632851,0.0263713094158747,0.155133901047772,0.25915851359412,1.00163979559056,2100,2022,"MM.p.uw","Southern Africa"
21,0.251889990978625,0.0276280141514082,0.197940657761453,0.305107480481626,1.00821045319093,270,2023,"MM.p.uw","Southern Africa"
22,0.252849804448,0.0250470522623227,0.205880008996162,0.304279931211159,1.00222711466889,1300,2024,"MM.p.uw","Southern Africa"
1,0.42088073180849,0.0998905287739143,0.235252315044428,0.619417479100584,1.00109514872303,4500,2003,"MM.p.uw","West Africa"
2,0.496910760783684,0.0883138115783751,0.329554023667482,0.670933755095377,1.00067254794583,4500,2004,"MM.p.uw","West Africa"
3,0.350783617686231,0.117759193509743,0.138753473651818,0.592138640312532,1.0007891791623,4500,2005,"MM.p.uw","West Africa"
4,0.345662711451506,0.192349621251976,0.0568529668970346,0.761473834400158,1.00176061982243,1800,2006,"MM.p.uw","West Africa"
5,0.582983250171659,0.146137834678927,0.295294543142421,0.849198956383328,1.00181693872307,1700,2007,"MM.p.uw","West Africa"
6,0.744285660055194,0.0996723292780779,0.533927975528184,0.910002463899331,1.00925750889851,270,2008,"MM.p.uw","West Africa"
7,0.747708022263078,0.0804433010616507,0.572737917993284,0.887748509298267,1.00250662170092,1100,2009,"MM.p.uw","West Africa"
8,0.311664531080534,0.100197222195454,0.130711705515418,0.521786412993546,1.00129439635528,3200,2010,"MM.p.uw","West Africa"
9,0.64300650587473,0.0991962379033009,0.439547356460763,0.822880212818273,1.00306670191415,840,2011,"MM.p.uw","West Africa"
10,0.792045012765751,0.0856267830907874,0.600349035440731,0.9272682085495,1.00071867147519,4500,2012,"MM.p.uw","West Africa"
11,0.648486083293312,0.0786996282581226,0.487727192858802,0.793724312037647,1.00134601718559,2900,2013,"MM.p.uw","West Africa"
12,0.705354081288092,0.0780214756355732,0.541359563467616,0.844920447589165,1.00138241390892,2800,2014,"MM.p.uw","West Africa"
13,0.678856902117467,0.0811960939837881,0.503632533216224,0.818229490790391,1.00115707244482,4100,2015,"MM.p.uw","West Africa"
14,0.85132554527086,0.0689222216410377,0.679588981109351,0.939613990104979,1.00147503285122,2500,2016,"MM.p.uw","West Africa"
15,0.77837546299704,0.077209685012365,0.618754479196817,0.909546190912258,1.00103957371111,4500,2017,"MM.p.uw","West Africa"
16,0.580730301396577,0.108574393095023,0.359203743876913,0.783619567576331,1.0028983408766,900,2018,"MM.p.uw","West Africa"
17,0.487398578752278,0.10727755724489,0.285373314672831,0.696792125626001,1.00429141995785,550,2019,"MM.p.uw","West Africa"
18,0.513289842706874,0.127952946470688,0.264687305590747,0.751360100270012,1.00138709688262,2800,2020,"MM.p.uw","West Africa"
19,0.69981417886917,0.117788169551022,0.452325397699873,0.895248651679065,1.00159637420039,2200,2021,"MM.p.uw","West Africa"
20,0.438989965728776,0.164291675140657,0.14106445229374,0.761661252344464,1.00069492872413,4500,2022,"MM.p.uw","West Africa"
21,0.684466588687765,0.131854764646927,0.391803850585035,0.896100315701287,1.00125271624208,3400,2023,"MM.p.uw","West Africa"
22,0.478404600829237,0.116142417545414,0.252123301645943,0.699395296751736,1.00145908520563,2500,2024,"MM.p.uw","West Africa"
